family,parameter_name,parameter_value,delta_x,delta_k,uncertainty_product,ratio_to_hbar_over_2,S_balance_original,S_balance_log,S_balance_product_distance,Hx_norm,Hk_norm,S_balance_entropy,S_combined,pass_fail
asymmetric_overlap_sweep,amplitude_ratio_r,0.14500000000000002,2.4015203715039233,0.2307508482661603,0.5541528628529947,1.1083057257059894,0.7131252994460484,0.5541528628542963,0.9022781140673086,0.7571639199872142,0.2789923934914546,0.5218284735042404,0.5963688786015284,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.1675,2.4911241375312505,0.22790493159494546,0.5677394761585771,1.1354789523171542,0.7242778341592759,0.567739476159882,0.8806856331060259,0.7598530779765711,0.27732446413143785,0.5174713861548668,0.6031628988246749,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.19,2.5834676388499913,0.22511753682637234,0.5815838713285542,1.1631677426571083,0.7354448687447717,0.5815838713298602,0.8597212279250691,0.7625739521083943,0.2756294796877008,0.5130555275793065,0.6100280892179795,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.2125,2.6772965307467804,0.22239500695035336,0.5954173805635872,1.1908347611271743,0.746409545010388,0.5954173805648928,0.8397470687313987,0.7653020735037408,0.2739157717977047,0.508613698293964,0.6168135412897483,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.23500000000000001,2.771533687588666,0.21974317760910825,0.609025619361423,1.218051238722846,0.7570117119746066,0.6090256193627263,0.8209835253306113,0.7680162609138719,0.2721915033772652,0.5041752424633934,0.6234041912669087,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.2575,2.8652663951703894,0.2171673480576676,0.6222423045179065,1.244484609035813,0.7671385498768512,0.622242304519206,0.8035454940457384,0.7706982335173871,0.2704645940707402,0.4997663605533531,0.6297157383164701,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.28,2.957730621307217,0.214672259487877,0.6349427154325025,1.269885430865005,0.7767155502631765,0.6349427154337971,0.7874726142175144,0.7733323046059878,0.2687426550134073,0.49541035040741943,0.6356895387014644,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.3025,3.048294557085379,0.2122620806373188,0.6470373450823567,1.2940746901647133,0.7856984506328342,0.647037345083645,0.7727529234597095,0.7759051264320574,0.2670329332840029,0.49112780685194546,0.6412878675228081,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.32499999999999996,3.1364426758453527,0.20994040047898974,0.6584660314463675,1.316932062892735,0.7940663468067068,0.6584660314476487,0.7593406130635386,0.7784054687029807,0.26534226614232964,0.48693679743934903,0.6464897252312348,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.34750000000000003,3.221760940720562,0.2077102276763951,0.6691926985159848,1.3383853970319697,0.8018159905820126,0.6691926985172584,0.7471689411866119,0.7808240202291827,0.2636770448963779,0.48285302466719515,0.6512872379221554,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.37,3.30392341682413,0.20557399639293483,0.6792007405727366,1.3584014811454732,0.8089571713046231,0.6792007405740023,0.7361593857780169,0.7831532074209726,0.26204318803046317,0.4788899806094906,0.655682630829372,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.39249999999999996,3.3826803315968266,0.20353357796455387,0.6884890310002256,1.3769780620004513,0.8155090360199874,0.6884890310014831,0.7262279825629294,0.7853870258845318,0.26044612305297915,0.4750590971684474,0.6596857213966393,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.41500000000000004,3.4578475162663223,0.20159029788069655,0.6970685108301546,1.3941370216603093,0.8214971951716872,0.6970685108314038,0.7172896096031346,0.7875208829407766,0.2588907763898726,0.47136989344909597,0.6633118664840623,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.4375,3.529297111508026,0.19974495747041698,0.7049593014386362,1.4099186028772723,0.8269514713274593,0.7049593014398773,0.7092608026869519,0.7895514498541591,0.25738157055649385,0.46783012070233476,0.6665802978232238,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.45999999999999996,3.5969494046421318,0.19799785965758732,0.712188283415775,1.42437656683155,0.8319041665153721,0.7121882834170083,0.7020615357527588,0.7914765231342199,0.2559224277833036,0.46444590464908364,0.6695127848604882,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.48250000000000004,3.6607656677625093,0.19634883813085457,0.7187870855344907,1.4375741710689813,0.8363887436487032,0.7187870855357166,0.6956162820151388,0.7932948945991073,0.25451677924631244,0.46122188464720515,0.6721325712772083,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.505,3.7207418765427476,0.1947972892694909,0.724790431622006,1.449580863244012,0.8404388363180069,0.7247904316232248,0.6898545816630771,0.7950062300563204,0.2531675790567574,0.45816134900043703,0.6744635389805561,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5275,3.776903202798391,0.19334220617458275,0.7302347977368884,1.4604695954737767,0.8440875177084946,0.7302347977381007,0.684711275810983,0.7966109565200923,0.2518773221917881,0.45526636567169576,0.6765295603727637,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5499999999999999,3.8292991874354647,0.19198221417496625,0.7351573367422596,1.4703146734845192,0.8473667732321185,0.7351573367434658,0.6801265185159896,0.798110157886448,0.25064806559422276,0.4525379077077747,0.678354005894453,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5725,3.877999512884805,0.19071560720766031,0.7395950318508365,1.479190063701673,0.8503071327633611,0.7395950318520371,0.6760456445316433,0.7995054789525096,0.24948145173039102,0.4499759727778815,0.6799593791310933,PASS
